wse,width,area_total,time_str,node_q,p_dist_out,wse_units,width_units,area_total_units,p_dist_out_units
151.88481,879.334688,185251.7,2024-05-15T13:54:30Z,1,2349303.0,m,m,m^2,m
160.84782,411.050116,86597.0,2024-05-24T23:01:28Z,3,2349303.0,m,m,m^2,m
151.49573,456.923329,96261.2,2024-06-05T10:39:36Z,1,2349303.0,m,m,m^2,m
-999999999999.0,749.432171,157884.8,2024-06-14T19:46:35Z,3,2349303.0,m,m,m^2,m
151.12204,545.050758,114827.2,2024-06-26T07:24:39Z,1,2349303.0,m,m,m^2,m
150.68586,531.108144,111889.9,2024-07-05T16:31:37Z,1,2349303.0,m,m,m^2,m
153.83495,560.7587,118136.5,2024-07-17T04:09:43Z,1,2349303.0,m,m,m^2,m
-999999999999.0,787.876315,165983.9,2024-07-26T13:16:43Z,3,2349303.0,m,m,m^2,m
150.83088,382.595229,80602.3,2024-08-07T00:54:48Z,1,2349303.0,m,m,m^2,m
162.1373,564.667407,118959.9,2024-08-16T10:01:48Z,3,2349303.0,m,m,m^2,m
150.66613,618.947677,130395.3,2024-08-27T21:39:52Z,1,2349303.0,m,m,m^2,m
-999999999999.0,491.841777,103617.6,2024-09-06T06:46:53Z,3,2349303.0,m,m,m^2,m
150.7295,45.235464,9529.9,2024-09-17T18:24:59Z,2,2349303.0,m,m,m^2,m
150.7574,519.532571,109451.3,2024-10-08T15:10:05Z,1,2349303.0,m,m,m^2,m
151.46548,752.998634,158636.2,2024-10-18T00:17:05Z,3,2349303.0,m,m,m^2,m
150.70914,137.673179,29004.0,2024-10-29T11:55:09Z,1,2349303.0,m,m,m^2,m
150.94923,393.935989,82991.5,2024-11-19T08:40:14Z,1,2349303.0,m,m,m^2,m
176.57007,487.32636,102666.3,2024-11-28T17:47:14Z,3,2349303.0,m,m,m^2,m
150.64399,153.977484,32438.8,2024-12-10T05:25:18Z,1,2349303.0,m,m,m^2,m
-999999999999.0,607.757277,128037.8,2024-12-19T14:32:18Z,3,2349303.0,m,m,m^2,m
-999999999999.0,1261.632766,265791.4,2025-01-09T11:17:22Z,3,2349303.0,m,m,m^2,m
150.88101,448.607396,94509.3,2025-01-20T22:55:27Z,1,2349303.0,m,m,m^2,m
174.50504,817.647764,172256.0,2025-01-30T08:02:27Z,3,2349303.0,m,m,m^2,m
150.90304,291.256976,61359.9,2025-02-10T19:40:30Z,1,2349303.0,m,m,m^2,m
149.91795,383.803409,80856.9,2025-02-20T04:47:32Z,3,2349303.0,m,m,m^2,m
150.58499,73.716117,13907.3,2023-07-28T11:23:22Z,1,2349492.0,m,m,m^2,m
186.87271,558.277486,105325.0,2023-08-06T20:30:23Z,3,2349492.0,m,m,m^2,m
150.68442,404.303587,76276.2,2023-08-27T17:15:28Z,1,2349492.0,m,m,m^2,m
150.46174,322.514285,60845.8,2023-09-08T04:53:34Z,1,2349492.0,m,m,m^2,m
-999999999999.0,400.025453,75469.1,2023-09-17T14:00:34Z,3,2349492.0,m,m,m^2,m
150.25858,169.950324,32062.9,2023-09-29T01:38:37Z,1,2349492.0,m,m,m^2,m
-999999999999.0,327.46991,61780.7,2023-10-08T10:45:35Z,3,2349492.0,m,m,m^2,m
150.73499,448.511159,84616.4,2023-10-19T22:23:41Z,1,2349492.0,m,m,m^2,m
150.52163,755.343795,142503.7,2023-10-29T07:30:41Z,1,2349492.0,m,m,m^2,m
150.8424,444.541312,83867.5,2023-11-09T19:08:46Z,1,2349492.0,m,m,m^2,m
-999999999999.0,441.80324,83350.9,2023-11-19T04:15:46Z,3,2349492.0,m,m,m^2,m
150.67934,413.076468,77931.3,2023-11-30T15:53:52Z,1,2349492.0,m,m,m^2,m
-999999999999.0,433.98051,81875.1,2023-12-10T01:00:51Z,3,2349492.0,m,m,m^2,m
150.64505,275.872086,52046.2,2023-12-21T12:38:56Z,1,2349492.0,m,m,m^2,m
-999999999999.0,2597.716268,490087.0,2023-12-30T21:45:57Z,3,2349492.0,m,m,m^2,m
151.70317,327.070804,61705.4,2024-01-11T09:24:01Z,1,2349492.0,m,m,m^2,m
-999999999999.0,531.919867,100352.4,2024-01-20T18:31:02Z,3,2349492.0,m,m,m^2,m
154.7832,1017.916903,192040.9,2024-02-01T06:09:07Z,1,2349492.0,m,m,m^2,m
-999999999999.0,789.686246,148982.8,2024-02-10T15:16:07Z,3,2349492.0,m,m,m^2,m
151.11056,390.844282,73737.0,2024-02-22T02:54:13Z,1,2349492.0,m,m,m^2,m
-999999999999.0,3926.007408,740683.3,2024-03-02T12:01:12Z,3,2349492.0,m,m,m^2,m
151.82888,411.875256,77704.7,2024-03-13T23:39:15Z,1,2349492.0,m,m,m^2,m
159.86246,681.954163,128657.9,2024-03-23T08:46:15Z,3,2349492.0,m,m,m^2,m
155.27036,1480.079462,279232.8,2024-04-03T20:24:19Z,2,2349492.0,m,m,m^2,m
-999999999999.0,480.940199,90734.5,2024-04-13T05:31:20Z,3,2349492.0,m,m,m^2,m
153.17443,716.289368,135135.6,2024-04-24T17:09:26Z,1,2349492.0,m,m,m^2,m
152.7806,630.485118,118947.8,2024-05-04T02:16:23Z,1,2349492.0,m,m,m^2,m
151.97572,737.99125,139229.9,2024-05-15T13:54:30Z,1,2349492.0,m,m,m^2,m
-999999999999.0,330.288675,62312.5,2024-05-24T23:01:28Z,3,2349492.0,m,m,m^2,m
151.60242,360.223759,67960.1,2024-06-05T10:39:36Z,1,2349492.0,m,m,m^2,m
-999999999999.0,766.468834,144602.5,2024-06-14T19:46:35Z,3,2349492.0,m,m,m^2,m
151.24428,494.90216,93368.6,2024-06-26T07:24:39Z,1,2349492.0,m,m,m^2,m
151.31548,344.133968,64924.6,2024-07-05T16:31:37Z,1,2349492.0,m,m,m^2,m
153.88242,577.456059,108943.3,2024-07-17T04:09:43Z,1,2349492.0,m,m,m^2,m
-999999999999.0,743.220005,140216.4,2024-07-26T13:16:43Z,3,2349492.0,m,m,m^2,m
150.944,522.816253,98634.9,2024-08-07T00:54:48Z,1,2349492.0,m,m,m^2,m
185.51031,581.984815,109797.7,2024-08-16T10:01:48Z,3,2349492.0,m,m,m^2,m
150.78034,523.248594,98716.4,2024-08-27T21:39:52Z,1,2349492.0,m,m,m^2,m
-999999999999.0,473.704151,89369.4,2024-09-06T06:46:53Z,3,2349492.0,m,m,m^2,m
150.66639,99.544905,18780.2,2024-09-17T18:24:59Z,2,2349492.0,m,m,m^2,m
150.80211,378.374565,71384.4,2024-10-08T15:10:05Z,1,2349492.0,m,m,m^2,m
152.71002,493.51464,93106.8,2024-10-18T00:17:05Z,3,2349492.0,m,m,m^2,m
150.71979,259.871995,49027.6,2024-10-29T11:55:09Z,1,2349492.0,m,m,m^2,m
150.85538,353.007917,66598.7,2024-11-19T08:40:14Z,1,2349492.0,m,m,m^2,m
161.28415,240.161291,45309.0,2024-11-28T17:47:14Z,3,2349492.0,m,m,m^2,m
150.59557,233.685048,44087.2,2024-12-10T05:25:18Z,1,2349492.0,m,m,m^2,m
-999999999999.0,643.342187,121373.4,2024-12-19T14:32:18Z,3,2349492.0,m,m,m^2,m
-999999999999.0,837.219081,157950.3,2025-01-09T11:17:22Z,3,2349492.0,m,m,m^2,m
150.94792,525.57386,99155.1,2025-01-20T22:55:27Z,1,2349492.0,m,m,m^2,m
173.25056,531.19967,100216.5,2025-01-30T08:02:27Z,3,2349492.0,m,m,m^2,m
150.95347,208.100641,39260.4,2025-02-10T19:40:30Z,1,2349492.0,m,m,m^2,m
150.39722,800.692003,151059.1,2025-02-20T04:47:32Z,1,2349492.0,m,m,m^2,m
150.76423,26.660655,5335.0,2023-07-28T11:23:22Z,1,2349692.0,m,m,m^2,m
159.92969,538.332335,107725.2,2023-08-06T20:30:23Z,3,2349692.0,m,m,m^2,m
150.3912,388.987587,77839.9,2023-08-27T17:15:28Z,1,2349692.0,m,m,m^2,m
150.58755,299.79241,59991.2,2023-09-08T04:53:34Z,1,2349692.0,m,m,m^2,m
-999999999999.0,349.732675,69984.7,2023-09-17T14:00:34Z,3,2349692.0,m,m,m^2,m
150.4456,413.85578,82816.3,2023-09-29T01:38:37Z,1,2349692.0,m,m,m^2,m
-999999999999.0,379.389355,75919.2,2023-10-08T10:45:35Z,3,2349692.0,m,m,m^2,m
150.69579,428.824399,85811.6,2023-10-19T22:23:41Z,1,2349692.0,m,m,m^2,m
-999999999999.0,920.425394,184185.5,2023-10-29T07:30:41Z,3,2349692.0,m,m,m^2,m
150.97517,364.907136,73021.2,2023-11-09T19:08:46Z,1,2349692.0,m,m,m^2,m
-999999999999.0,396.343687,79312.0,2023-11-19T04:15:46Z,3,2349692.0,m,m,m^2,m
150.6782,437.159286,87479.5,2023-11-30T15:53:52Z,1,2349692.0,m,m,m^2,m
-999999999999.0,269.16538,53862.4,2023-12-10T01:00:51Z,3,2349692.0,m,m,m^2,m
150.63261,348.403086,69718.6,2023-12-21T12:38:56Z,1,2349692.0,m,m,m^2,m
158.0766,654.213427,130914.0,2023-12-30T21:45:57Z,3,2349692.0,m,m,m^2,m
151.89032,206.063274,41235.1,2024-01-11T09:24:01Z,1,2349692.0,m,m,m^2,m
167.39271,583.994135,116862.5,2024-01-20T18:31:02Z,3,2349692.0,m,m,m^2,m
154.7672,852.792837,170651.6,2024-02-01T06:09:07Z,1,2349692.0,m,m,m^2,m
151.72408,657.851217,131642.0,2024-02-10T15:16:07Z,1,2349692.0,m,m,m^2,m
151.16432,367.292783,73498.6,2024-02-22T02:54:13Z,1,2349692.0,m,m,m^2,m
161.9897,4537.12158,907919.1,2024-03-02T12:01:12Z,3,2349692.0,m,m,m^2,m
151.89101,248.481709,49723.4,2024-03-13T23:39:15Z,1,2349692.0,m,m,m^2,m
-999999999999.0,588.394006,117743.0,2024-03-23T08:46:15Z,3,2349692.0,m,m,m^2,m
155.34091,1309.773532,262097.5,2024-04-03T20:24:19Z,2,2349692.0,m,m,m^2,m
-999999999999.0,243.517818,48730.1,2024-04-13T05:31:20Z,3,2349692.0,m,m,m^2,m
153.44886,1150.052107,230135.8,2024-04-24T17:09:26Z,1,2349692.0,m,m,m^2,m
-999999999999.0,755.151503,151112.6,2024-05-04T02:16:23Z,3,2349692.0,m,m,m^2,m
152.06283,589.30701,117925.7,2024-05-15T13:54:30Z,1,2349692.0,m,m,m^2,m
162.47079,912.27888,182555.3,2024-05-24T23:01:28Z,3,2349692.0,m,m,m^2,m
151.66123,313.788681,62792.0,2024-06-05T10:39:36Z,1,2349692.0,m,m,m^2,m
-999999999999.0,466.125284,93275.9,2024-06-14T19:46:35Z,3,2349692.0,m,m,m^2,m
151.299,425.409358,85128.3,2024-06-26T07:24:39Z,1,2349692.0,m,m,m^2,m
151.03654,203.389371,40700.1,2024-07-05T16:31:37Z,1,2349692.0,m,m,m^2,m
153.87582,466.674429,93385.8,2024-07-17T04:09:43Z,1,2349692.0,m,m,m^2,m
151.61726,532.784547,106615.0,2024-07-26T13:16:43Z,1,2349692.0,m,m,m^2,m
150.96335,494.301975,98914.3,2024-08-07T00:54:48Z,1,2349692.0,m,m,m^2,m
-999999999999.0,432.712553,86589.7,2024-08-16T10:01:48Z,3,2349692.0,m,m,m^2,m
150.78428,307.148917,61463.3,2024-08-27T21:39:52Z,1,2349692.0,m,m,m^2,m
186.56755,580.203753,116104.0,2024-09-06T06:46:53Z,3,2349692.0,m,m,m^2,m
150.6967,268.080956,53645.4,2024-09-17T18:24:59Z,2,2349692.0,m,m,m^2,m
150.93944,300.302935,60093.3,2024-10-08T15:10:05Z,1,2349692.0,m,m,m^2,m
151.59013,531.730892,106404.2,2024-10-18T00:17:05Z,3,2349692.0,m,m,m^2,m
150.74553,241.597315,48345.8,2024-10-29T11:55:09Z,1,2349692.0,m,m,m^2,m
150.57156,332.732773,66582.8,2024-11-19T08:40:14Z,1,2349692.0,m,m,m^2,m
-999999999999.0,123.794053,24772.3,2024-11-28T17:47:14Z,3,2349692.0,m,m,m^2,m
150.54576,308.0764,61648.9,2024-12-10T05:25:18Z,1,2349692.0,m,m,m^2,m
-999999999999.0,413.358956,82716.9,2024-12-19T14:32:18Z,3,2349692.0,m,m,m^2,m
-999999999999.0,438.811892,87810.2,2025-01-09T11:17:22Z,3,2349692.0,m,m,m^2,m
150.88223,570.608047,114183.8,2025-01-20T22:55:27Z,1,2349692.0,m,m,m^2,m
176.71519,597.425106,119550.2,2025-01-30T08:02:27Z,3,2349692.0,m,m,m^2,m
151.04991,270.281462,54085.8,2025-02-10T19:40:30Z,1,2349692.0,m,m,m^2,m
149.48569,610.108058,122088.1,2025-02-20T04:47:32Z,3,2349692.0,m,m,m^2,m
150.89571,16.113657,3450.0,2023-07-28T11:23:22Z,1,2349906.0,m,m,m^2,m
150.34011,278.558084,59640.8,2023-08-06T20:30:23Z,3,2349906.0,m,m,m^2,m
150.98413,177.33568,37968.6,2023-08-27T17:15:28Z,1,2349906.0,m,m,m^2,m
150.59485,88.155937,18874.7,2023-09-08T04:53:34Z,1,2349906.0,m,m,m^2,m
-999999999999.0,189.595702,40593.5,2023-09-17T14:00:34Z,3,2349906.0,m,m,m^2,m
150.51038,147.421146,31563.7,2023-09-29T01:38:37Z,1,2349906.0,m,m,m^2,m
-999999999999.0,309.007656,66160.3,2023-10-08T10:45:35Z,3,2349906.0,m,m,m^2,m
150.76,133.312762,28543.0,2023-10-19T22:23:41Z,1,2349906.0,m,m,m^2,m
-999999999999.0,224.811249,48133.4,2023-10-29T07:30:41Z,3,2349906.0,m,m,m^2,m
150.9274,274.855797,58848.2,2023-11-09T19:08:46Z,1,2349906.0,m,m,m^2,m
-999999999999.0,219.22712,46937.8,2023-11-19T04:15:46Z,3,2349906.0,m,m,m^2,m
150.80303,173.257054,37095.3,2023-11-30T15:53:52Z,1,2349906.0,m,m,m^2,m
-999999999999.0,291.951379,62508.4,2023-12-10T01:00:51Z,3,2349906.0,m,m,m^2,m
151.05186,8.941714,1914.5,2023-12-21T12:38:56Z,1,2349906.0,m,m,m^2,m
151.28815,260.085824,55685.8,2023-12-30T21:45:57Z,3,2349906.0,m,m,m^2,m
152.02757,63.630168,13623.6,2024-01-11T09:24:01Z,1,2349906.0,m,m,m^2,m
160.34064,270.448059,57904.4,2024-01-20T18:31:02Z,3,2349906.0,m,m,m^2,m
154.81537,1110.847384,237838.7,2024-02-01T06:09:07Z,1,2349906.0,m,m,m^2,m
151.42466,619.112456,132555.5,2024-02-10T15:16:07Z,1,2349906.0,m,m,m^2,m
151.33298,165.361624,35404.9,2024-02-22T02:54:13Z,1,2349906.0,m,m,m^2,m
-999999999999.0,1354.424589,289989.9,2024-03-02T12:01:12Z,3,2349906.0,m,m,m^2,m
151.97886,113.146856,24225.4,2024-03-13T23:39:15Z,1,2349906.0,m,m,m^2,m
-999999999999.0,159.066705,34057.1,2024-03-23T08:46:15Z,3,2349906.0,m,m,m^2,m
155.26148,1108.270433,237286.9,2024-04-03T20:24:19Z,2,2349906.0,m,m,m^2,m
-999999999999.0,-999999999999.0,-999999999999.0,no_data,3,2349906.0,m,m,m^2,m
153.29581,1455.166189,311559.3,2024-04-24T17:09:26Z,1,2349906.0,m,m,m^2,m
-999999999999.0,693.993691,148587.9,2024-05-04T02:16:23Z,3,2349906.0,m,m,m^2,m
152.06757,413.579642,88549.7,2024-05-15T13:54:30Z,1,2349906.0,m,m,m^2,m
-999999999999.0,89.299389,19119.5,2024-05-24T23:01:28Z,3,2349906.0,m,m,m^2,m
151.60963,285.939607,61221.3,2024-06-05T10:39:36Z,1,2349906.0,m,m,m^2,m
-999999999999.0,780.193948,167043.9,2024-06-14T19:46:35Z,3,2349906.0,m,m,m^2,m
151.36951,190.532914,40794.2,2024-06-26T07:24:39Z,1,2349906.0,m,m,m^2,m
-999999999999.0,284.662426,60947.8,2024-07-05T16:31:37Z,3,2349906.0,m,m,m^2,m
153.81149,257.283322,55085.8,2024-07-17T04:09:43Z,1,2349906.0,m,m,m^2,m
-999999999999.0,395.402154,84657.8,2024-07-26T13:16:43Z,3,2349906.0,m,m,m^2,m
150.98005,211.776818,45342.6,2024-08-07T00:54:48Z,1,2349906.0,m,m,m^2,m
-999999999999.0,53.738465,11505.7,2024-08-16T10:01:48Z,3,2349906.0,m,m,m^2,m
150.76411,258.330489,55310.0,2024-08-27T21:39:52Z,1,2349906.0,m,m,m^2,m
-999999999999.0,344.70897,73804.1,2024-09-06T06:46:53Z,3,2349906.0,m,m,m^2,m
-999999999999.0,-999999999999.0,-999999999999.0,no_data,3,2349906.0,m,m,m^2,m
151.00216,150.579814,32240.0,2024-10-08T15:10:05Z,1,2349906.0,m,m,m^2,m
-999999999999.0,408.053958,87366.6,2024-10-18T00:17:05Z,3,2349906.0,m,m,m^2,m
150.80684,109.378037,23418.5,2024-10-29T11:55:09Z,1,2349906.0,m,m,m^2,m
152.45831,403.097416,86305.4,2024-11-19T08:40:14Z,3,2349906.0,m,m,m^2,m
172.76558,322.686046,69088.9,2024-11-28T17:47:14Z,3,2349906.0,m,m,m^2,m
150.66321,176.1367,37711.9,2024-12-10T05:25:18Z,1,2349906.0,m,m,m^2,m
-999999999999.0,174.660204,37395.7,2024-12-19T14:32:18Z,3,2349906.0,m,m,m^2,m
153.4562,595.746823,127552.7,2025-01-09T11:17:22Z,3,2349906.0,m,m,m^2,m
150.98486,411.935246,88197.6,2025-01-20T22:55:27Z,1,2349906.0,m,m,m^2,m
-999999999999.0,673.963811,144299.4,2025-01-30T08:02:27Z,3,2349906.0,m,m,m^2,m
151.65764,158.115628,33853.4,2025-02-10T19:40:30Z,3,2349906.0,m,m,m^2,m
149.94287,471.777641,101010.2,2025-02-20T04:47:32Z,3,2349906.0,m,m,m^2,m
-999999999999.0,-999999999999.0,-999999999999.0,no_data,3,2350088.0,m,m,m^2,m
151.19559,440.429422,80067.7,2023-08-06T20:30:23Z,3,2350088.0,m,m,m^2,m
150.87189,93.888882,17068.5,2023-08-27T17:15:28Z,1,2350088.0,m,m,m^2,m
150.4946,168.014156,30544.1,2023-09-08T04:53:34Z,1,2350088.0,m,m,m^2,m
-999999999999.0,20.77696,3777.1,2023-09-17T14:00:34Z,3,2350088.0,m,m,m^2,m
150.55109,214.962395,39079.0,2023-09-29T01:38:37Z,1,2350088.0,m,m,m^2,m
-999999999999.0,178.066305,32371.5,2023-10-08T10:45:35Z,3,2350088.0,m,m,m^2,m
150.81264,187.343186,34058.0,2023-10-19T22:23:41Z,1,2350088.0,m,m,m^2,m
-999999999999.0,131.661135,23935.3,2023-10-29T07:30:41Z,3,2350088.0,m,m,m^2,m
150.97697,210.32072,38235.2,2023-11-09T19:08:46Z,1,2350088.0,m,m,m^2,m
151.0667,483.626007,87920.6,2023-11-19T04:15:46Z,1,2350088.0,m,m,m^2,m
150.96231,128.34447,23332.3,2023-11-30T15:53:52Z,1,2350088.0,m,m,m^2,m
151.03436,581.041194,105630.2,2023-12-10T01:00:51Z,2,2350088.0,m,m,m^2,m
150.86718,12.62995,2296.1,2023-12-21T12:38:56Z,1,2350088.0,m,m,m^2,m
151.35019,320.875359,58333.4,2023-12-30T21:45:57Z,3,2350088.0,m,m,m^2,m
151.9764,84.612262,15382.1,2024-01-11T09:24:01Z,1,2350088.0,m,m,m^2,m
-999999999999.0,179.354589,32605.7,2024-01-20T18:31:02Z,3,2350088.0,m,m,m^2,m
154.84151,1019.690591,185374.3,2024-02-01T06:09:07Z,1,2350088.0,m,m,m^2,m
-999999999999.0,859.774906,156302.5,2024-02-10T15:16:07Z,3,2350088.0,m,m,m^2,m
151.20591,93.631328,17021.7,2024-02-22T02:54:13Z,1,2350088.0,m,m,m^2,m
-999999999999.0,-999999999999.0,-999999999999.0,no_data,3,2350088.0,m,m,m^2,m
151.93284,176.989275,32175.7,2024-03-13T23:39:15Z,1,2350088.0,m,m,m^2,m
-999999999999.0,202.107073,36742.0,2024-03-23T08:46:15Z,3,2350088.0,m,m,m^2,m
155.26533,1289.802506,234479.2,2024-04-03T20:24:19Z,2,2350088.0,m,m,m^2,m
-999999999999.0,-999999999999.0,-999999999999.0,no_data,3,2350088.0,m,m,m^2,m
153.19737,828.305806,150581.5,2024-04-24T17:09:26Z,1,2350088.0,m,m,m^2,m
-999999999999.0,714.036985,129808.1,2024-05-04T02:16:23Z,3,2350088.0,m,m,m^2,m
152.1256,915.135883,166366.8,2024-05-15T13:54:30Z,1,2350088.0,m,m,m^2,m
-999999999999.0,107.013849,19454.5,2024-05-24T23:01:28Z,3,2350088.0,m,m,m^2,m
151.6907,242.539914,44092.5,2024-06-05T10:39:36Z,1,2350088.0,m,m,m^2,m
-999999999999.0,472.9516,85980.1,2024-06-14T19:46:35Z,3,2350088.0,m,m,m^2,m
151.36778,316.501723,57538.3,2024-06-26T07:24:39Z,1,2350088.0,m,m,m^2,m
151.05728,233.802795,42504.1,2024-07-05T16:31:37Z,1,2350088.0,m,m,m^2,m
153.67977,479.935323,87249.7,2024-07-17T04:09:43Z,1,2350088.0,m,m,m^2,m
189.4879,215.15916,39114.8,2024-07-26T13:16:43Z,3,2350088.0,m,m,m^2,m
151.03207,350.380839,63697.4,2024-08-07T00:54:48Z,1,2350088.0,m,m,m^2,m
-999999999999.0,157.401149,28614.7,2024-08-16T10:01:48Z,3,2350088.0,m,m,m^2,m
150.85406,241.763978,43951.4,2024-08-27T21:39:52Z,1,2350088.0,m,m,m^2,m
-999999999999.0,414.415522,75338.5,2024-09-06T06:46:53Z,3,2350088.0,m,m,m^2,m
-999999999999.0,-999999999999.0,-999999999999.0,no_data,3,2350088.0,m,m,m^2,m
150.87204,365.415919,66430.7,2024-10-08T15:10:05Z,1,2350088.0,m,m,m^2,m
-999999999999.0,201.577782,36645.8,2024-10-18T00:17:05Z,3,2350088.0,m,m,m^2,m
150.81733,163.142366,29658.4,2024-10-29T11:55:09Z,1,2350088.0,m,m,m^2,m
150.92716,220.71973,40125.7,2024-11-19T08:40:14Z,1,2350088.0,m,m,m^2,m
185.29684,295.080308,53644.0,2024-11-28T17:47:14Z,3,2350088.0,m,m,m^2,m
152.0094,339.543204,61727.1,2024-12-10T05:25:18Z,3,2350088.0,m,m,m^2,m
-999999999999.0,288.645116,52474.1,2024-12-19T14:32:18Z,3,2350088.0,m,m,m^2,m
151.98055,732.521891,133168.5,2025-01-09T11:17:22Z,2,2350088.0,m,m,m^2,m
151.146,309.095278,56191.9,2025-01-20T22:55:27Z,1,2350088.0,m,m,m^2,m
150.85635,928.123562,168727.9,2025-01-30T08:02:27Z,3,2350088.0,m,m,m^2,m
152.74142,362.099221,65827.7,2025-02-10T19:40:30Z,3,2350088.0,m,m,m^2,m
149.93825,462.781113,84131.1,2025-02-20T04:47:32Z,3,2350088.0,m,m,m^2,m
-999999999999.0,-999999999999.0,-999999999999.0,no_data,3,2350284.0,m,m,m^2,m
-999999999999.0,276.133874,54150.2,2023-08-06T20:30:23Z,3,2350284.0,m,m,m^2,m
150.80884,194.319613,38106.3,2023-08-27T17:15:28Z,1,2350284.0,m,m,m^2,m
150.72116,182.869866,35861.0,2023-09-08T04:53:34Z,1,2350284.0,m,m,m^2,m
-999999999999.0,2.7e-05,0.0,2023-09-17T14:00:34Z,3,2350284.0,m,m,m^2,m
150.55134,174.948403,34307.6,2023-09-29T01:38:37Z,1,2350284.0,m,m,m^2,m
-999999999999.0,195.508816,38339.6,2023-10-08T10:45:35Z,3,2350284.0,m,m,m^2,m
150.83644,92.281473,18096.5,2023-10-19T22:23:41Z,1,2350284.0,m,m,m^2,m
-999999999999.0,229.648711,45034.4,2023-10-29T07:30:41Z,3,2350284.0,m,m,m^2,m
151.12416,254.809019,49968.4,2023-11-09T19:08:46Z,1,2350284.0,m,m,m^2,m
151.09969,292.301807,57320.8,2023-11-19T04:15:46Z,1,2350284.0,m,m,m^2,m
150.93083,124.657175,24445.4,2023-11-30T15:53:52Z,1,2350284.0,m,m,m^2,m
151.43155,339.803153,66635.9,2023-12-10T01:00:51Z,2,2350284.0,m,m,m^2,m
150.85624,33.095372,6490.0,2023-12-21T12:38:56Z,1,2350284.0,m,m,m^2,m
189.47557,309.978,60787.1,2023-12-30T21:45:57Z,3,2350284.0,m,m,m^2,m
151.98656,176.302503,34573.2,2024-01-11T09:24:01Z,1,2350284.0,m,m,m^2,m
-999999999999.0,263.543711,51681.3,2024-01-20T18:31:02Z,3,2350284.0,m,m,m^2,m
154.87002,1052.030627,206304.7,2024-02-01T06:09:07Z,1,2350284.0,m,m,m^2,m
-999999999999.0,1058.849689,207641.9,2024-02-10T15:16:07Z,3,2350284.0,m,m,m^2,m
151.28717,141.757507,27798.8,2024-02-22T02:54:13Z,1,2350284.0,m,m,m^2,m
-999999999999.0,-999999999999.0,-999999999999.0,no_data,3,2350284.0,m,m,m^2,m
152.02215,156.973458,30782.7,2024-03-13T23:39:15Z,1,2350284.0,m,m,m^2,m
-999999999999.0,121.454966,23817.5,2024-03-23T08:46:15Z,3,2350284.0,m,m,m^2,m
155.32472,1319.530894,258761.8,2024-04-03T20:24:19Z,2,2350284.0,m,m,m^2,m
-999999999999.0,-999999999999.0,-999999999999.0,no_data,3,2350284.0,m,m,m^2,m
152.26801,1372.800224,269208.0,2024-04-24T17:09:26Z,1,2350284.0,m,m,m^2,m
-999999999999.0,969.58732,190137.4,2024-05-04T02:16:23Z,3,2350284.0,m,m,m^2,m
153.51545,1677.930943,329044.6,2024-05-15T13:54:30Z,1,2350284.0,m,m,m^2,m
-999999999999.0,179.699884,35239.4,2024-05-24T23:01:28Z,3,2350284.0,m,m,m^2,m
151.82409,167.54831,32856.5,2024-06-05T10:39:36Z,1,2350284.0,m,m,m^2,m
-999999999999.0,52.650671,10324.9,2024-06-14T19:46:35Z,3,2350284.0,m,m,m^2,m
151.40191,211.135666,41404.0,2024-06-26T07:24:39Z,1,2350284.0,m,m,m^2,m
151.28966,339.546813,66585.6,2024-07-05T16:31:37Z,1,2350284.0,m,m,m^2,m
153.96534,549.091694,107677.6,2024-07-17T04:09:43Z,1,2350284.0,m,m,m^2,m
-999999999999.0,170.245075,33385.3,2024-07-26T13:16:43Z,3,2350284.0,m,m,m^2,m
151.14304,265.51779,52068.4,2024-08-07T00:54:48Z,1,2350284.0,m,m,m^2,m
-999999999999.0,16.178172,3172.6,2024-08-16T10:01:48Z,3,2350284.0,m,m,m^2,m
150.68811,200.860187,39389.0,2024-08-27T21:39:52Z,1,2350284.0,m,m,m^2,m
-999999999999.0,395.262039,77511.4,2024-09-06T06:46:53Z,3,2350284.0,m,m,m^2,m
-999999999999.0,23.626583,4633.2,2024-09-17T18:24:59Z,3,2350284.0,m,m,m^2,m
150.82741,389.868248,76453.7,2024-10-08T15:10:05Z,1,2350284.0,m,m,m^2,m
-999999999999.0,260.75789,51135.0,2024-10-18T00:17:05Z,3,2350284.0,m,m,m^2,m
150.7626,145.12637,28459.5,2024-10-29T11:55:09Z,1,2350284.0,m,m,m^2,m
150.9513,490.869085,96260.1,2024-11-19T08:40:14Z,1,2350284.0,m,m,m^2,m
164.47377,1499.467658,294047.7,2024-11-28T17:47:14Z,3,2350284.0,m,m,m^2,m
150.62344,193.466325,37939.0,2024-12-10T05:25:18Z,1,2350284.0,m,m,m^2,m
150.6071,203.061219,39820.6,2024-12-19T14:32:18Z,1,2350284.0,m,m,m^2,m
151.86204,602.443709,118140.0,2025-01-09T11:17:22Z,2,2350284.0,m,m,m^2,m
151.03994,166.246699,32601.2,2025-01-20T22:55:27Z,1,2350284.0,m,m,m^2,m
171.22808,386.826808,75857.3,2025-01-30T08:02:27Z,3,2350284.0,m,m,m^2,m
151.10604,140.240261,27501.3,2025-02-10T19:40:30Z,1,2350284.0,m,m,m^2,m
176.32602,546.734312,107215.4,2025-02-20T04:47:32Z,3,2350284.0,m,m,m^2,m
